year_month,export_amount,import_amount,trade_balance,country_name,year_month
2023-11-30,2739862,50133,2689729,아이티,2023-11
2023-11-30,2685274,158226,2527048,카메룬,2023-11
2023-11-30,2639614,0,2639614,가이아나,2023-11
2023-11-30,2604780,867953,1736827,베네주엘라,2023-11
2023-11-30,2577386,0,2577386,팔레스타인 해방기구,2023-11
2023-11-30,2555498,1276,2554222,마티니크,2023-11
2023-11-30,2532404,43998,2488406,사모아,2023-11
2023-11-30,2513158,14307943,-11794785,마다카스카르,2023-11
2023-11-30,2438928,1985078,453850,기니,2023-11
2023-11-30,2310038,88056,2221982,세이쉘,2023-11
2023-11-30,2186907,107375,2079532,벨리제,2023-11
2023-11-30,2161313,42438731,-40277418,뉴 칼레도니아,2023-11
2023-11-30,2149880,0,2149880,지부티,2023-11
2023-11-30,2004713,118681,1886032,베닝,2023-11
2023-11-30,1962443,1327311,635132,아이슬란드,2023-11
2023-11-30,1905901,54718101,-52812200,볼리비아,2023-11
2023-11-30,1856021,1275005,581016,콩고,2023-11
2023-11-30,1566805,309879,1256926,가봉,2023-11
2023-11-30,1559171,0,1559171,불령 리유니온 코모도 제도,2023-11
2023-11-30,1511076,29663,1481413,시리아,2023-11
2023-11-30,1464769,706115,758654,마카오,2023-11
2023-11-30,1427604,312567,1115037,소말리아,2023-11
2023-11-30,1426976,0,1426976,과델로프,2023-11
2023-11-30,1401371,291065,1110306,쿠바,2023-11
2023-11-30,1277922,1138328,139594,잠비아,2023-11
2023-11-30,1145755,21634,1124121,북마리아나 군도,2023-11
2023-11-30,1063907,799422,264485,짐바브웨,2023-11
2023-11-30,1060123,7310,1052813,영령 캐이맨 군도,2023-11
2023-11-30,1052818,216767,836051,우간다,2023-11
2023-11-30,1038893,109084,929809,아루바,2023-11
2023-11-30,990003,0,990003,상토메 프린스페,2023-11
2023-11-30,971729,23806,947923,몰디브,2023-11
2023-11-30,759800,2116923,-1357123,바누아투,2023-11
2023-11-30,684778,568349,116429,마세도니아,2023-11
2023-11-30,683515,3739730,-3056215,보스니아-헤르체고비나,2023-11
2023-11-30,682393,50794,631599,나미비아,2023-11
2023-11-30,670340,3862,666478,바하마,2023-11
2023-11-30,670155,1306,668849,르완다,2023-11
2023-11-30,663211,354614,308597,솔로몬 군도,2023-11
2023-11-30,632833,287,632546,투르크멘,2023-11
2023-11-30,621394,1512256,-890862,리히텐슈타인,2023-11
2023-11-30,610671,0,610671,팔라우,2023-11
2023-11-30,581560,0,581560,큐라소,2023-11
2023-11-30,550587,721847,-171260,수리남,2023-11
2023-11-30,544353,6960,537393,세인트 루시아,2023-11
2023-11-30,532755,5129,527626,마이크로네시아,2023-11
2023-11-30,517825,4162837,-3645012,모리타니,2023-11
2023-11-30,517646,37188,480458,키리바티,2023-11
2023-11-30,434072,158,433914,영령 버진군도,2023-11
2023-11-30,405488,1001,404487,지브랄타,2023-11
2023-11-30,379383,0,379383,그레나다,2023-11
2023-11-30,370546,0,370546,불령 가이아나,2023-11
2023-11-30,347311,387241,-39930,감비아,2023-11
2023-11-30,340844,864,339980,에리트리아,2023-11
2023-11-30,338203,740,337463,투발루,2023-11
2023-11-30,319067,106,318961,챠드,2023-11
2023-11-30,311619,0,311619,세인트 마틴,2023-11
2023-11-30,291739,20020,271719,바베이도스,2023-11
2023-11-30,282161,408,281753,투르크 & 카이코스 군도,2023-11
2023-11-30,260104,31988,228116,안티가 바부다,2023-11
2023-11-30,224234,375347,-151113,부탄,2023-11
2023-11-30,209055,4916,204139,티모르,2023-11
2023-11-30,208586,8001,200585,부룬디,2023-11
2023-11-30,176780,2954918,-2778138,말라위,2023-11
2023-11-30,176674,50937,125737,보츠와나,2023-11
2023-11-30,141978,767,141211,카보 베르데,2023-11
2023-11-30,124188,74181,50007,스와질랜드,2023-11
2023-11-30,110298,1233662,-1123364,도미니카,2023-11
2023-11-30,74137,1055353,-981216,산마리노,2023-11
2023-11-30,68661,0,68661,적도 기니,2023-11
2023-11-30,57625,0,57625,남수단,2023-11
2023-11-30,53553,0,53553,말리,2023-11
2023-11-30,41616,119803,-78187,통가,2023-11
2023-11-30,31769,0,31769,안타티카,2023-11
2023-11-30,29640,1740,27900,보네르 신트외스타티위스,2023-11
2023-11-30,25002,0,25002,버뮤다,2023-11
2023-11-30,19404,1696,17708,니제르,2023-11
2023-11-30,18081,101658,-83577,기네비소,2023-11
2023-11-30,17076,0,17076,나우루,2023-11
2023-11-30,16504,35181,-18677,토켈라우,2023-11
2023-11-30,14597,0,14597,세인트 빈센트 그레나딘,2023-11
2023-11-30,12000,7279,4721,쿡 아일랜드,2023-11
2023-11-30,11862,0,11862,메요트,2023-11
2023-11-30,10701,18335,-7634,네덜란드 열도,2023-11
2023-11-30,6450,2212,4238,몬트세라트,2023-11
2023-11-30,4681,16788,-12107,안도라,2023-11
2023-11-30,4399,0,4399,건지,2023-11
2023-11-30,4209,0,4209,세인트 바르탤르미,2023-11
2023-11-30,4025,15877,-11852,파로에 군도,2023-11
2023-11-30,3865,198152,-194287,그린랜드,2023-11
2023-11-30,3625,26377,-22752,코모로스,2023-11
2023-11-30,2621,30055,-27434,미령 버진군도,2023-11
2023-11-30,2526,0,2526,앙귈라,2023-11
2023-11-30,2116,0,2116,포클랜드 군도,2023-11
2023-11-30,1711,0,1711,세인트마틴(생마르탱),2023-11
2023-11-30,278,480916,-480638,모나코,2023-11
2023-11-30,150,2077,-1927,세인트 키츠 네비스,2023-11
2023-11-30,89,25,64,저어지,2023-11
2023-11-30,0,5,-5,국제통화기금,2023-11
2023-11-30,0,4940,-4940,레소토,2023-11
2023-11-30,0,100,-100,맨섬,2023-11
2023-11-30,0,1017,-1017,불령 남부지역,2023-11
2023-11-30,0,976,-976,니우에,2023-11
2023-11-30,0,681,-681,마이너 아우틀링 합중국 군도,2023-11
2023-11-30,0,326,-326,세인트 헬레나,2023-11
2023-12-31,11280989026,6279486485,5001502541,미국,2023-12
2023-12-31,10864297912,10887275327,-22977415,중국,2023-12
2023-12-31,4629922384,2105050077,2524872307,베트남,2023-12
2023-12-31,3341215936,130151565,3211064371,홍콩,2023-12
2023-12-31,2486617962,3920619133,-1434001171,일본,2023-12
2023-12-31,2167142636,1936032666,231109970,대만,2023-12
2023-12-31,1954858988,797606986,1157252002,싱가포르,2023-12
2023-12-31,1845438805,22905,1845415900,마샬군도,2023-12
2023-12-31,1588847052,540284372,1048562680,인도,2023-12
2023-12-31,1435610240,3074842614,-1639232374,호주,2023-12
2023-12-31,970734134,766125289,204608845,멕시코,2023-12
2023-12-31,923568130,1344332316,-420764186,말레이시아,2023-12
2023-12-31,813465961,556007359,257458602,캐나다,2023-12
2023-12-31,757206010,1908972375,-1151766365,독일,2023-12
2023-12-31,665103695,1106283170,-441179475,인도네시아,2023-12
2023-12-31,633793076,94465488,539327588,튀르키예,2023-12
2023-12-31,600507546,373077092,227430454,필리핀,2023-12
2023-12-31,568630629,579304044,-10673415,태국,2023-12
2023-12-31,561099959,927416660,-366316701,네덜란드,2023-12
2023-12-31,548450921,2980977241,-2432526320,사우디아라비아,2023-12
2023-12-31,513997586,95005132,418992454,폴란드,2023-12
2023-12-31,494614770,80112605,414502165,헝가리,2023-12
2023-12-31,478720046,371603643,107116403,영국,2023-12
2023-12-31,460212995,1540091823,-1079878828,아랍에미리트 연합,2023-12
2023-12-31,411481672,681572950,-270091278,러시아 연방,2023-12
2023-12-31,405166275,611014309,-205848034,이탈리아,2023-12
2023-12-31,387537882,494993780,-107455898,브라질,2023-12
2023-12-31,379857775,804514893,-424657118,프랑스,2023-12
2023-12-31,359872692,113420084,246452608,벨기에,2023-12
2023-12-31,300989739,116687172,184302567,뉴질랜드,2023-12
2023-12-31,298751447,282637695,16113752,스페인,2023-12
2023-12-31,270866009,1006912,269859097,라이베리아,2023-12
2023-12-31,221823118,80914918,140908200,슬로바키아,2023-12
2023-12-31,212769302,103224381,109544921,체코공화국,2023-12
2023-12-31,165087937,1157673,163930264,우즈베키스탄,2023-12
2023-12-31,150270879,2195582,148075297,토고,2023-12
2023-12-31,150039890,111939677,38100213,카자흐스탄,2023-12
2023-12-31,138564252,6394957,132169295,몰타,2023-12
2023-12-31,136718989,422182169,-285463180,칠레,2023-12
2023-12-31,124130357,3656795,120473562,에쿠아도르,2023-12
2023-12-31,116150697,4982911,111167786,이집트,2023-12
2023-12-31,110650148,11645379,99004769,슬로베니아,2023-12
2023-12-31,110063711,660489388,-550425677,쿠웨이트,2023-12
2023-12-31,109143326,206270266,-97126940,스웨덴,2023-12
2023-12-31,107157056,681969590,-574812534,이라크,2023-12
2023-12-31,106910503,39506317,67404186,방글라데시,2023-12
2023-12-31,104253103,289170000,-184916897,스위스,2023-12
2023-12-31,98283345,110017282,-11733937,이스라엘,2023-12
2023-12-31,84977114,16908354,68068760,파키스탄,2023-12
2023-12-31,79965712,126117,79839595,키르기스스탄,2023-12
2023-12-31,79131153,142792901,-63661748,아일랜드,2023-12
2023-12-31,65400355,231472454,-166072099,남아프리카공화국,2023-12
2023-12-31,65122918,68510041,-3387123,핀란드,2023-12
2023-12-31,64486310,77147545,-12661235,포루투갈,2023-12
2023-12-31,64469558,128949896,-64480338,오스트리아,2023-12
2023-12-31,61479978,139860509,-78380531,콜롬비아,2023-12
2023-12-31,59686928,5835928,53851000,과테말라,2023-12
2023-12-31,58340369,1058792396,-1000452027,카타르,2023-12
2023-12-31,57294055,173672575,-116378520,나이지리아,2023-12
2023-12-31,56473462,37769403,18704059,푸에르토리코,2023-12
2023-12-31,54088500,4065567,50022933,요르단,2023-12
2023-12-31,52034535,204438163,-152403628,페루,2023-12
2023-12-31,50817426,90130857,-39313431,덴마크,2023-12
2023-12-31,47827051,2126035,45701016,리비아,2023-12
2023-12-31,47770265,36793135,10977130,캄보디아,2023-12
2023-12-31,37908426,96834171,-58925745,루마니아,2023-12
2023-12-31,35897355,5641411,30255944,몽골,2023-12
2023-12-31,34969123,10342336,24626787,모로코,2023-12
2023-12-31,31138283,514441452,-483303169,오만,2023-12
2023-12-31,31115082,28257452,2857630,우크라이나,2023-12
2023-12-31,31060227,112422164,-81361937,노르웨이,2023-12
2023-12-31,30466232,25844975,4621257,미얀마,2023-12
2023-12-31,29838669,7782469,22056200,리투아니아,2023-12
2023-12-31,29232248,100445058,-71212810,그리스,2023-12
2023-12-31,28174574,12464422,15710152,도미니카 공화국,2023-12
2023-12-31,26509088,18373426,8135662,세르비아,2023-12
2023-12-31,25250077,410257447,-385007370,알제리,2023-12
2023-12-31,22873739,649939,22223800,이란,2023-12
2023-12-31,21822897,1476290,20346607,케냐,2023-12
2023-12-31,20124143,229278052,-209153909,아르헨티나,2023-12
2023-12-31,19588021,3876019,15712002,가나,2023-12
2023-12-31,18665150,29111649,-10446499,파나마,2023-12
2023-12-31,18492348,12037947,6454401,코스타리카,2023-12
2023-12-31,18210011,342827,17867184,코트디봐르,2023-12
2023-12-31,18053219,2381563,15671656,엘살바도르,2023-12
2023-12-31,17693182,35388,17657794,아제르바이잔,2023-12
2023-12-31,16445127,823197,15621930,알바니아,2023-12
2023-12-31,15925001,1199286,14725715,온두라스,2023-12
2023-12-31,15052780,21730720,-6677940,불가리아,2023-12
2023-12-31,14461970,10566017,3895953,스리랑카,2023-12
2023-12-31,14315471,249293,14066178,조지아,2023-12
2023-12-31,13722324,10500501,3221823,튀니지,2023-12
2023-12-31,11705287,472851,11232436,괌,2023-12
2023-12-31,11557748,5025690,6532058,라오스,2023-12
2023-12-31,11285292,367983,10917309,탄자니아,2023-12
2023-12-31,11026590,4197715,6828875,에스토니아,2023-12
2023-12-31,10927987,15808644,-4880657,바레인,2023-12
2023-12-31,10813844,27161276,-16347432,파라과이,2023-12
2023-12-31,10368232,0,10368232,앙골라,2023-12
2023-12-31,9862187,8282879,1579308,우루과이,2023-12
2023-12-31,9542657,158083611,-148540954,모잠비크,2023-12
2023-12-31,9494936,2236940,7257996,세네갈,2023-12
2023-12-31,9007335,1360042,7647293,아이슬란드,2023-12
2023-12-31,8821005,78892727,-70071722,콩고민주공화국,2023-12
2023-12-31,8512204,384526,8127678,니카라과,2023-12
2023-12-31,8062443,19439383,-11376940,크로아티아,2023-12
2023-12-31,6983778,2013,6981765,타지크,2023-12
2023-12-31,6619706,0,6619706,투르크멘,2023-12
2023-12-31,6521861,6262523,259338,라트비아,2023-12
2023-12-31,6518764,2131825,4386939,레바논,2023-12
2023-12-31,6517451,6726271,-208820,트리니다드 토바고,2023-12
2023-12-31,6340214,461849,5878365,사이프러스,2023-12
2023-12-31,6291599,10256572,-3964973,에티오피아,2023-12
2023-12-31,6183051,22,6183029,자마이카,2023-12
2023-12-31,5529908,3938330,1591578,몬테네그로,2023-12
2023-12-31,5455607,83191477,-77735870,파푸아 뉴기니,2023-12
2023-12-31,5238188,116744872,-111506684,브루나이,2023-12
2023-12-31,4653647,303589,4350058,벨라루스,2023-12
2023-12-31,4282093,2671840,1610253,예맨,2023-12
2023-12-31,3748370,526117,3222253,모리셔스,2023-12
2023-12-31,3715091,0,3715091,네덜란드 열도,2023-12
2023-12-31,3713914,60486306,-56772392,기타국,2023-12
2023-12-31,3531114,1767981,1763133,시에라 리온,2023-12
2023-12-31,3481389,11254,3470135,가이아나,2023-12
2023-12-31,3191495,438795,2752700,베네주엘라,2023-12
2023-12-31,3093441,66955788,-63862347,볼리비아,2023-12
2023-12-31,3092675,12332748,-9240073,몰도바,2023-12
2023-12-31,3033680,12152,3021528,아루바,2023-12
2023-12-31,2967308,146,2967162,사모아,2023-12
2023-12-31,2962483,11759575,-8797092,마다카스카르,2023-12
2023-12-31,2911252,15367,2895885,아프카니스탄,2023-12
2023-12-31,2720868,5362782,-2641914,룩셈부르그,2023-12
2023-12-31,2468159,0,2468159,지부티,2023-12
2023-12-31,2425666,29808,2395858,아이티,2023-12
2023-12-31,2395343,464717,1930626,마카오,2023-12
2023-12-31,2294433,217173,2077260,피지,2023-12
2023-12-31,2121459,275135,1846324,콩고,2023-12
2023-12-31,2092947,476629,1616318,우간다,2023-12
2023-12-31,2072157,119263,1952894,베닝,2023-12
2023-12-31,2069728,11800001,-9730273,아르메니아,2023-12
2023-12-31,2051844,2400,2049444,불령 리유니온 코모도 제도,2023-12
2023-12-31,1994063,480241,1513822,네팔,2023-12
2023-12-31,1945583,18339,1927244,카메룬,2023-12
2023-12-31,1836945,127250,1709695,불령 폴리네시아,2023-12
2023-12-31,1687262,619765,1067497,짐바브웨,2023-12
2023-12-31,1576948,11963,1564985,바하마,2023-12
2023-12-31,1559308,245805,1313503,쿠바,2023-12
2023-12-31,1532947,792,1532155,부르키나 파소,2023-12
2023-12-31,1473270,293132,1180138,르완다,2023-12
2023-12-31,1466865,243286,1223579,키리바티,2023-12
2023-12-31,1361126,71652,1289474,소말리아,2023-12
2023-12-31,1360160,23816135,-22455975,뉴 칼레도니아,2023-12
2023-12-31,1311478,3567080,-2255602,기니,2023-12
2023-12-31,1132288,351967,780321,가봉,2023-12
2023-12-31,1105598,10682315,-9576717,잠비아,2023-12
2023-12-31,1067007,0,1067007,불령 가이아나,2023-12
2023-12-31,1055610,5770,1049840,벨리제,2023-12
2023-12-31,1035171,43,1035128,마티니크,2023-12
2023-12-31,991634,3132822,-2141188,모리타니,2023-12
2023-12-31,983216,31,983185,말리,2023-12
2023-12-31,902984,38,902946,세인트 마틴,2023-12
2023-12-31,832592,20038,812554,몰디브,2023-12
2023-12-31,816936,188526,628410,북마리아나 군도,2023-12
2023-12-31,792467,2135509,-1343042,바누아투,2023-12
2023-12-31,779919,0,779919,영령 버진군도,2023-12
2023-12-31,756642,7296,749346,시리아,2023-12
2023-12-31,752311,111599,640712,티모르,2023-12
2023-12-31,742835,11421,731414,그레나다,2023-12
2023-12-31,716324,2358399,-1642075,리히텐슈타인,2023-12
2023-12-31,657846,0,657846,큐라소,2023-12
2023-12-31,570542,105,570437,영령 캐이맨 군도,2023-12
2023-12-31,547710,453006,94704,아메리칸 사모아,2023-12
2023-12-31,538545,1498082,-959537,보스니아-헤르체고비나,2023-12
2023-12-31,514845,18199,496646,과델로프,2023-12
2023-12-31,498867,700,498167,버뮤다,2023-12
2023-12-31,473477,569213,-95736,감비아,2023-12
2023-12-31,459773,0,459773,지브랄타,2023-12
2023-12-31,456321,652923,-196602,수단,2023-12
2023-12-31,429228,750050,-320822,수리남,2023-12
2023-12-31,408462,22177,386285,나미비아,2023-12
2023-12-31,393958,58,393900,세인트 루시아,2023-12
2023-12-31,384562,54327,330235,세이쉘,2023-12
2023-12-31,348708,81295,267413,마세도니아,2023-12
2023-12-31,347906,5405,342501,마이크로네시아,2023-12
2023-12-31,344874,28215,316659,솔로몬 군도,2023-12
2023-12-31,335903,19405,316498,남수단,2023-12
2023-12-31,334106,0,334106,안티가 바부다,2023-12
2023-12-31,331437,25095,306342,바베이도스,2023-12
2023-12-31,288870,0,288870,부탄,2023-12
2023-12-31,285394,1332,284062,카보 베르데,2023-12
2023-12-31,277532,29,277503,니제르,2023-12
2023-12-31,247739,3605629,-3357890,말라위,2023-12
2023-12-31,239644,0,239644,팔라우,2023-12
2023-12-31,235454,0,235454,투르크 & 카이코스 군도,2023-12
2023-12-31,226074,87516,138558,보츠와나,2023-12
2023-12-31,205298,0,205298,적도 기니,2023-12
2023-12-31,188688,13223,175465,도미니카,2023-12
2023-12-31,186352,328,186024,세인트 키츠 네비스,2023-12
2023-12-31,153102,848,152254,투발루,2023-12
2023-12-31,140219,253599,-113380,팔레스타인 해방기구,2023-12
2023-12-31,76035,0,76035,세인트마틴(생마르탱),2023-12
2023-12-31,72700,145716,-73016,기네비소,2023-12
2023-12-31,41714,142,41572,부룬디,2023-12
2023-12-31,38459,4811186,-4772727,나우루,2023-12
2023-12-31,31970,822056,-790086,산마리노,2023-12
2023-12-31,22070,100984,-78914,상토메 프린스페,2023-12
2023-12-31,16378,0,16378,챠드,2023-12
2023-12-31,8415,128600,-120185,스와질랜드,2023-12
2023-12-31,7860,0,7860,코모로스,2023-12
2023-12-31,5137,8931321,-8926184,에리트리아,2023-12
2023-12-31,4225,0,4225,보네르 신트외스타티위스,2023-12
2023-12-31,3085,0,3085,세인트 바르탤르미,2023-12
2023-12-31,1855,0,1855,건지,2023-12
2023-12-31,1699,2631,-932,안도라,2023-12
2023-12-31,1504,1760,-256,미령 버진군도,2023-12
2023-12-31,1461,39823,-38362,모나코,2023-12
2023-12-31,874,32979,-32105,중앙아프리카공화국,2023-12
2023-12-31,832,0,832,세인트 빈센트 그레나딘,2023-12
2023-12-31,141,0,141,저어지,2023-12
2023-12-31,128,82883,-82755,그린랜드,2023-12
2023-12-31,90,306,-216,앙귈라,2023-12
2023-12-31,40,0,40,쿡 아일랜드,2023-12
2023-12-31,0,270,-270,맨섬,2023-12
2023-12-31,0,894,-894,불령 남부지역,2023-12
2023-12-31,0,174,-174,남조지아 & 남샌드위치 군도,2023-12
2023-12-31,0,5643,-5643,몬트세라트,2023-12
2023-12-31,0,87663,-87663,통가,2023-12
2023-12-31,0,60032,-60032,레소토,2023-12
2023-12-31,0,3,-3,스발비드 군도,2023-12
2023-12-31,0,398,-398,파로에 군도,2023-12
2023-12-31,0,677,-677,영령 인도양,2023-12
2023-12-31,0,27968,-27968,니우에,2023-12
2024-01-31,10695827418,12396979945,-1701152527,중국,2024-01
2024-01-31,10252307887,6138061715,4114246172,미국,2024-01
2024-01-31,4189457681,2653857544,1535600137,베트남,2024-01
2024-01-31,2678153562,189044214,2489109348,홍콩,2024-01
2024-01-31,2542908586,3755030685,-1212122099,일본,2024-01
2024-01-31,1773976498,2196893122,-422916624,대만,2024-01
2024-01-31,1757141736,986295152,770846584,싱가포르,2024-01
2024-01-31,1538077633,543855913,994221720,인도,2024-01
2024-01-31,1454836276,3308750394,-1853914118,호주,2024-01
2024-01-31,1107425961,772680845,334745116,멕시코,2024-01
2024-01-31,905864322,593573427,312290895,캐나다,2024-01
2024-01-31,864311575,258495328,605816247,영국,2024-01
2024-01-31,795849430,132783369,663066061,튀르키예,2024-01
2024-01-31,774737143,1367470084,-592732941,말레이시아,2024-01
2024-01-31,759403885,1517820937,-758417052,독일,2024-01
2024-01-31,756011281,78811392,677199889,폴란드,2024-01
2024-01-31,708967313,398091588,310875725,필리핀,2024-01
2024-01-31,637271150,551773386,85497764,태국,2024-01
2024-01-31,614796454,1337315209,-722518755,인도네시아,2024-01
2024-01-31,541249433,47499135,493750298,헝가리,2024-01
2024-01-31,537972762,288615892,249356870,네덜란드,2024-01
2024-01-31,503059765,2662074694,-2159014929,사우디아라비아,2024-01
2024-01-31,498254764,1881176038,-1382921274,아랍에미리트 연합,2024-01
2024-01-31,421342189,680252964,-258910775,브라질,2024-01
2024-01-31,396023426,167203,395856223,라이베리아,2024-01
2024-01-31,381462310,531097673,-149635363,러시아 연방,2024-01
2024-01-31,374975276,665369707,-290394431,이탈리아,2024-01
2024-01-31,358192766,1225,358191541,마샬군도,2024-01
2024-01-31,320671809,107026149,213645660,벨기에,2024-01
2024-01-31,275673634,85034193,190639441,체코공화국,2024-01
2024-01-31,271950271,588468515,-316518244,프랑스,2024-01
2024-01-31,266464753,187033787,79430966,스페인,2024-01
2024-01-31,249217130,219499019,29718111,그리스,2024-01
2024-01-31,246514558,74656752,171857806,슬로바키아,2024-01
2024-01-31,230312605,57380636,172931969,포루투갈,2024-01
2024-01-31,224567570,78663506,145904064,덴마크,2024-01
2024-01-31,196536876,152919070,43617806,뉴질랜드,2024-01
2024-01-31,167814104,280608800,-112794696,칠레,2024-01
2024-01-31,162570079,274905342,-112335263,카자흐스탄,2024-01
2024-01-31,158335815,3636,158332179,앙골라,2024-01
2024-01-31,156357703,67111483,89246220,방글라데시,2024-01
2024-01-31,141817700,1749107,140068593,우즈베키스탄,2024-01
2024-01-31,135220299,28204853,107015446,파키스탄,2024-01
2024-01-31,132068531,615718076,-483649545,이라크,2024-01
2024-01-31,120494744,126773009,-6278265,스웨덴,2024-01
2024-01-31,110912773,120357105,-9444332,이스라엘,2024-01
2024-01-31,108291853,58400200,49891653,이집트,2024-01
2024-01-31,108253195,281679888,-173426693,스위스,2024-01
2024-01-31,102645043,4969651,97675392,슬로베니아,2024-01
2024-01-31,83565088,32245205,51319883,몰타,2024-01
2024-01-31,80705103,77797752,2907351,오스트리아,2024-01
2024-01-31,77228464,840835,76387629,토고,2024-01
2024-01-31,71238508,100762610,-29524102,아일랜드,2024-01
2024-01-31,71096245,669193,70427052,키르기스스탄,2024-01
2024-01-31,69518085,22939844,46578241,푸에르토리코,2024-01
2024-01-31,65257641,65161650,95991,나이지리아,2024-01
2024-01-31,61915035,86225215,-24310180,루마니아,2024-01
2024-01-31,61645569,74030927,-12385358,콜롬비아,2024-01
2024-01-31,59121565,221255848,-162134283,남아프리카공화국,2024-01
2024-01-31,56741708,1195178613,-1138436905,카타르,2024-01
2024-01-31,55731875,6180345,49551530,리투아니아,2024-01
2024-01-31,55341830,49339109,6002721,캄보디아,2024-01
2024-01-31,53468332,4880233,48588099,에쿠아도르,2024-01
2024-01-31,53360880,472469402,-419108522,오만,2024-01
2024-01-31,52110288,3174645,48935643,요르단,2024-01
2024-01-31,48306355,173245167,-124938812,페루,2024-01
2024-01-31,47822938,1779,47821159,버뮤다,2024-01
2024-01-31,36993802,2443553,34550249,몽골,2024-01
2024-01-31,33344926,101887897,-68542971,노르웨이,2024-01
2024-01-31,30231773,12811183,17420590,도미니카 공화국,2024-01
2024-01-31,30198709,1204315,28994394,리비아,2024-01
2024-01-31,28175200,25033684,3141516,모로코,2024-01
2024-01-31,27723266,7521372,20201894,과테말라,2024-01
2024-01-31,27134163,598328,26535835,피지,2024-01
2024-01-31,26733630,80948855,-54215225,핀란드,2024-01
2024-01-31,26704519,800380876,-773676357,쿠웨이트,2024-01
2024-01-31,25582631,41026540,-15443909,우크라이나,2024-01
2024-01-31,24265437,16932300,7333137,세르비아,2024-01
2024-01-31,24246536,1549000,22697536,케냐,2024-01
2024-01-31,21947738,53653504,-31705766,미얀마,2024-01
2024-01-31,21279299,365380620,-344101321,알제리,2024-01
2024-01-31,20642329,2433059,18209270,엘살바도르,2024-01
2024-01-31,20445500,2640127,17805373,온두라스,2024-01
2024-01-31,18485989,18713348,-227359,불가리아,2024-01
2024-01-31,18192529,80480936,-62288407,아르헨티나,2024-01
2024-01-31,17852185,14662011,3190174,코스타리카,2024-01
2024-01-31,17200535,9216482,7984053,스리랑카,2024-01
2024-01-31,15412675,864386,14548289,가나,2024-01
2024-01-31,14808952,65107,14743845,아제르바이잔,2024-01
2024-01-31,13669482,390759,13278723,코트디봐르,2024-01
2024-01-31,13569760,757484,12812276,이란,2024-01
2024-01-31,12954122,12544258,409864,파나마,2024-01
2024-01-31,12854608,574464,12280144,괌,2024-01
2024-01-31,11993287,631880,11361407,알바니아,2024-01
2024-01-31,11386327,12262271,-875944,탄자니아,2024-01
2024-01-31,11260680,8579594,2681086,우루과이,2024-01
2024-01-31,10392046,19661517,-9269471,파라과이,2024-01
2024-01-31,9864261,2118723,7745538,조지아,2024-01
2024-01-31,9842985,12660191,-2817206,라오스,2024-01
2024-01-31,9425446,2605947,6819499,세네갈,2024-01
2024-01-31,8441219,11171831,-2730612,튀니지,2024-01
2024-01-31,8433920,24039306,-15605386,기타국,2024-01
2024-01-31,8033443,6768134,1265309,트리니다드 토바고,2024-01
2024-01-31,7925402,7781,7917621,불령 폴리네시아,2024-01
2024-01-31,7341030,2261,7338769,타지크,2024-01
2024-01-31,7226917,95862429,-88635512,브루나이,2024-01
2024-01-31,6920775,303209,6617566,벨라루스,2024-01
2024-01-31,6855753,868261,5987492,니카라과,2024-01
2024-01-31,6708086,5360089,1347997,크로아티아,2024-01
2024-01-31,6683015,13001135,-6318120,바레인,2024-01
2024-01-31,6310083,242944059,-236633976,모잠비크,2024-01
2024-01-31,5844188,1690304,4153884,레바논,2024-01
2024-01-31,5212586,685087,4527499,사이프러스,2024-01
2024-01-31,4311165,8559367,-4248202,짐바브웨,2024-01
2024-01-31,4297643,6212621,-1914978,라트비아,2024-01
2024-01-31,4263154,71032,4192122,사모아,2024-01
2024-01-31,4262263,78480372,-74218109,파푸아 뉴기니,2024-01
2024-01-31,3953548,61385,3892163,아이티,2024-01
2024-01-31,3933552,300733,3632819,카메룬,2024-01
2024-01-31,3888260,469584,3418676,수단,2024-01
2024-01-31,3835399,6036367,-2200968,에스토니아,2024-01
2024-01-31,3747133,255995,3491138,베네주엘라,2024-01
2024-01-31,3698974,436554,3262420,모리셔스,2024-01
2024-01-31,3548859,64553018,-61004159,콩고민주공화국,2024-01
2024-01-31,3510095,29188,3480907,부르키나 파소,2024-01
2024-01-31,3437593,19024250,-15586657,몰도바,2024-01
2024-01-31,3421306,41138810,-37717504,볼리비아,2024-01
2024-01-31,3334439,6806,3327633,자마이카,2024-01
2024-01-31,3280936,4020962,-740026,룩셈부르그,2024-01
2024-01-31,3046021,1448121,1597900,마다카스카르,2024-01
2024-01-31,2960934,500533,2460401,네팔,2024-01
2024-01-31,2227154,0,2227154,아루바,2024-01
2024-01-31,2154291,1621051,533240,아이슬란드,2024-01
2024-01-31,2067560,0,2067560,불령 리유니온 코모도 제도,2024-01
2024-01-31,2053703,18,2053685,가이아나,2024-01
2024-01-31,2002910,6433421,-4430511,말라위,2024-01
2024-01-31,1966992,93828,1873164,콩고,2024-01
2024-01-31,1931548,4078208,-2146660,잠비아,2024-01
2024-01-31,1873867,44767719,-42893852,몬테네그로,2024-01
2024-01-31,1811499,514693,1296806,마카오,2024-01
2024-01-31,1771671,1323367,448304,우간다,2024-01
2024-01-31,1766304,1981744,-215440,예맨,2024-01
2024-01-31,1719643,2986592,-1266949,기니,2024-01
2024-01-31,1711647,93930,1617717,가봉,2024-01
